group_id,split,full_prompt_len,r_end_pos,prefix_len,r_end_token_id,T0_prefix_sha,T1_prefix_sha,T2_prefix_sha,prefix_ids_identical,repeat_max_abs_hidden_diff
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,dev,116,98,99,258,56b3fc8fbdd0ae936c540394c8defc77e5d9d9288b2ef6e98001e59b3778b35f,56b3fc8fbdd0ae936c540394c8defc77e5d9d9288b2ef6e98001e59b3778b35f,56b3fc8fbdd0ae936c540394c8defc77e5d9d9288b2ef6e98001e59b3778b35f,1,0.0
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,dev,119,101,102,459,3380444e0edf1a8e48138ef460ca6c52e616d7f47129d69d25cb0cd1d94144f7,3380444e0edf1a8e48138ef460ca6c52e616d7f47129d69d25cb0cd1d94144f7,3380444e0edf1a8e48138ef460ca6c52e616d7f47129d69d25cb0cd1d94144f7,1,0.0
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,dev,121,101,102,18523,820e8d22856f4c3e1e177b6f9bf050c62dab44ba09e89f4fdcc865510ca2bdeb,820e8d22856f4c3e1e177b6f9bf050c62dab44ba09e89f4fdcc865510ca2bdeb,820e8d22856f4c3e1e177b6f9bf050c62dab44ba09e89f4fdcc865510ca2bdeb,1,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,dev,127,109,110,24761,84c67bb34875d8e43a15b0be3c21422fc5c1a3915db5745a6d63bf5fae18adfc,84c67bb34875d8e43a15b0be3c21422fc5c1a3915db5745a6d63bf5fae18adfc,84c67bb34875d8e43a15b0be3c21422fc5c1a3915db5745a6d63bf5fae18adfc,1,0.0
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,dev,125,106,107,5431,7f68f465a957717316067c8ada7cd4963badcda5bd1e27467fa94fc754eeb7b7,7f68f465a957717316067c8ada7cd4963badcda5bd1e27467fa94fc754eeb7b7,7f68f465a957717316067c8ada7cd4963badcda5bd1e27467fa94fc754eeb7b7,1,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,dev,115,98,99,58754,a786de75900d13016bd0a0c2cbaa15db5eb74ec738361f8b0f8d2da372132ae0,a786de75900d13016bd0a0c2cbaa15db5eb74ec738361f8b0f8d2da372132ae0,a786de75900d13016bd0a0c2cbaa15db5eb74ec738361f8b0f8d2da372132ae0,1,0.0
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,dev,121,102,103,5799,0d28a89d1762c987b3ad331b7eb1cc74bebf54860756acb43058ae37fac3e0c5,0d28a89d1762c987b3ad331b7eb1cc74bebf54860756acb43058ae37fac3e0c5,0d28a89d1762c987b3ad331b7eb1cc74bebf54860756acb43058ae37fac3e0c5,1,0.0
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,dev,116,99,100,49837,b004541948306bf84169de2a9a64735125e73bd3a1983c8f6bf46f9783f95ac9,b004541948306bf84169de2a9a64735125e73bd3a1983c8f6bf46f9783f95ac9,b004541948306bf84169de2a9a64735125e73bd3a1983c8f6bf46f9783f95ac9,1,0.0
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,dev,119,100,101,9806,2c1cc656718f5eae420bb19f98c600e1234fe85c9bf03cbafa66d155de54339a,2c1cc656718f5eae420bb19f98c600e1234fe85c9bf03cbafa66d155de54339a,2c1cc656718f5eae420bb19f98c600e1234fe85c9bf03cbafa66d155de54339a,1,0.0
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,dev,120,102,103,73667,77376fb353536052fc64aa17c92caf6d82501ed9ba8a00c4ed32216029d1856c,77376fb353536052fc64aa17c92caf6d82501ed9ba8a00c4ed32216029d1856c,77376fb353536052fc64aa17c92caf6d82501ed9ba8a00c4ed32216029d1856c,1,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,dev,124,105,106,4126,260a6debc66e498471ad5c9a49a14cad5b20ece6498aa9f94bda46cf79ab6196,260a6debc66e498471ad5c9a49a14cad5b20ece6498aa9f94bda46cf79ab6196,260a6debc66e498471ad5c9a49a14cad5b20ece6498aa9f94bda46cf79ab6196,1,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,dev,125,107,108,22711,520da5f972d60d40f2e8498c5580effa455ce8d55d525d6f227b302c96fb1476,520da5f972d60d40f2e8498c5580effa455ce8d55d525d6f227b302c96fb1476,520da5f972d60d40f2e8498c5580effa455ce8d55d525d6f227b302c96fb1476,1,0.0
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,dev,119,102,103,33584,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,133b4997acde96a10d9bfddfebd7ea3ce9f1a76b2fe7aff04f728ec8c9aa69b5,1,0.0
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,dev,122,105,106,2326,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,c3fb10b111b016a68b75e95869dc1d70dd590feeffc265f295e94efbdb2d5b9d,1,0.0
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,dev,123,104,105,12720,fb34164cfdfd9b00c743d55230d7bf7a2957bcc8eab9bc73f665c17796029f36,fb34164cfdfd9b00c743d55230d7bf7a2957bcc8eab9bc73f665c17796029f36,fb34164cfdfd9b00c743d55230d7bf7a2957bcc8eab9bc73f665c17796029f36,1,0.0
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,dev,119,101,102,7526,47993ad1251fe410f47f22f5b443700de255d880486a95e3f31b8ad2719daa45,47993ad1251fe410f47f22f5b443700de255d880486a95e3f31b8ad2719daa45,47993ad1251fe410f47f22f5b443700de255d880486a95e3f31b8ad2719daa45,1,0.0
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,dev,117,100,101,23157,2cdb770b439af625a6568c39d391903a5149867f3fb1a936249e97d831c2a43d,2cdb770b439af625a6568c39d391903a5149867f3fb1a936249e97d831c2a43d,2cdb770b439af625a6568c39d391903a5149867f3fb1a936249e97d831c2a43d,1,0.0
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,dev,131,114,115,56578,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,e2be1353a6a2296febf9b8b590e473e166235b993370df5cb694ee91d5a3b3bc,1,0.0
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,dev,122,104,105,93755,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,7f330c83a53390a1393d080261f8784fe3d5a087a25e6ba65fb2b7209a80192c,1,0.0
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,dev,121,103,104,432,5a02ba99f0dbb06074647ab1cd7f2fe438c53cbece49a12205328445b4e463bb,5a02ba99f0dbb06074647ab1cd7f2fe438c53cbece49a12205328445b4e463bb,5a02ba99f0dbb06074647ab1cd7f2fe438c53cbece49a12205328445b4e463bb,1,0.0
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,dev,118,100,101,32869,b59a72c906106549990f7a6c14fe391145130a81485de6f31d7ea2189f1e9dbc,b59a72c906106549990f7a6c14fe391145130a81485de6f31d7ea2189f1e9dbc,b59a72c906106549990f7a6c14fe391145130a81485de6f31d7ea2189f1e9dbc,1,0.0
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,dev,135,118,119,11379,c01191d66726be8a7a8cfcc48d4b3b20c4e58af0be1d4ca4894985bf7f08f04b,c01191d66726be8a7a8cfcc48d4b3b20c4e58af0be1d4ca4894985bf7f08f04b,c01191d66726be8a7a8cfcc48d4b3b20c4e58af0be1d4ca4894985bf7f08f04b,1,0.0
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,dev,126,108,109,4802,fb7c4c3dd3cb63a17a5e65cef950b08e3960eef1583678d3b3060969700b63bf,fb7c4c3dd3cb63a17a5e65cef950b08e3960eef1583678d3b3060969700b63bf,fb7c4c3dd3cb63a17a5e65cef950b08e3960eef1583678d3b3060969700b63bf,1,0.0
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,dev,120,103,104,17457,05ae2904ba500846e306e8b8bdae7b69658e97f6e88d96df44d416f750f14f61,05ae2904ba500846e306e8b8bdae7b69658e97f6e88d96df44d416f750f14f61,05ae2904ba500846e306e8b8bdae7b69658e97f6e88d96df44d416f750f14f61,1,0.0
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,dev,114,96,97,7262,814930680f187ef5841073b52644600d185aed4f3c2cd5ab23623ad050ae929e,814930680f187ef5841073b52644600d185aed4f3c2cd5ab23623ad050ae929e,814930680f187ef5841073b52644600d185aed4f3c2cd5ab23623ad050ae929e,1,0.0
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,dev,125,107,108,32869,05bfb48fa1c74bef3e1edc9cbca62a67ce8a21b8e10a996dd6c9ff7c1fe1c920,05bfb48fa1c74bef3e1edc9cbca62a67ce8a21b8e10a996dd6c9ff7c1fe1c920,05bfb48fa1c74bef3e1edc9cbca62a67ce8a21b8e10a996dd6c9ff7c1fe1c920,1,0.0
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,dev,122,105,106,4925,55c7c19953344910011cfd2e982cf20fed0d676f415a79bf29095169fdf343c8,55c7c19953344910011cfd2e982cf20fed0d676f415a79bf29095169fdf343c8,55c7c19953344910011cfd2e982cf20fed0d676f415a79bf29095169fdf343c8,1,0.0
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,dev,121,103,104,17728,a797bf0cf3d5bdeca26628ee75fd106059e35c99cecd5b4478f01470495c5e44,a797bf0cf3d5bdeca26628ee75fd106059e35c99cecd5b4478f01470495c5e44,a797bf0cf3d5bdeca26628ee75fd106059e35c99cecd5b4478f01470495c5e44,1,0.0
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,dev,144,127,128,12499,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,49cef67f7193dce9f979a469cf6c16ee17c084a3983c274f43eecab23448b3b4,1,0.0
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,dev,128,110,111,38554,02451bd216579add04cf41696c7ec7f1b1a6cbd52c59b485d4d493f7e5090405,02451bd216579add04cf41696c7ec7f1b1a6cbd52c59b485d4d493f7e5090405,02451bd216579add04cf41696c7ec7f1b1a6cbd52c59b485d4d493f7e5090405,1,0.0
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,dev,126,108,109,80988,a8e4e2967b6197f4de03b4e10e2e673fa1f4b4ccb8dc75cf32b3decc23f4106b,a8e4e2967b6197f4de03b4e10e2e673fa1f4b4ccb8dc75cf32b3decc23f4106b,a8e4e2967b6197f4de03b4e10e2e673fa1f4b4ccb8dc75cf32b3decc23f4106b,1,0.0
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,dev,123,103,104,61464,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,198bc1f6bed44e3ae0c08e7b16bf3a63574a367832e6e929e8947c123c5142a2,1,0.0
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,dev,119,101,102,80988,98376021fb5d1acb4553815acb6634f1a86ac44f45d17792b0f836f283ead49c,98376021fb5d1acb4553815acb6634f1a86ac44f45d17792b0f836f283ead49c,98376021fb5d1acb4553815acb6634f1a86ac44f45d17792b0f836f283ead49c,1,0.0
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,dev,122,104,105,39489,f0d93c541d57d2920f6fb78bfb53348121734f6df115b279a6f2cba8a1bab559,f0d93c541d57d2920f6fb78bfb53348121734f6df115b279a6f2cba8a1bab559,f0d93c541d57d2920f6fb78bfb53348121734f6df115b279a6f2cba8a1bab559,1,0.0
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,dev,119,101,102,12645,503b5fea559558441fc4601c40545d26088b6999c9279b8f1000cdaa4a76f86a,503b5fea559558441fc4601c40545d26088b6999c9279b8f1000cdaa4a76f86a,503b5fea559558441fc4601c40545d26088b6999c9279b8f1000cdaa4a76f86a,1,0.0
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,dev,120,103,104,28387,ee9d53e9c6a42c82e001693b3ac0961a2dea938709edaf29c30c25f910e48b93,ee9d53e9c6a42c82e001693b3ac0961a2dea938709edaf29c30c25f910e48b93,ee9d53e9c6a42c82e001693b3ac0961a2dea938709edaf29c30c25f910e48b93,1,0.0
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,dev,118,99,100,388,1e245322c53cbaed2149e8c04c914d448690ab08427e2774b21063df12ef4f3a,1e245322c53cbaed2149e8c04c914d448690ab08427e2774b21063df12ef4f3a,1e245322c53cbaed2149e8c04c914d448690ab08427e2774b21063df12ef4f3a,1,0.0
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,dev,132,114,115,6513,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,e351babd6a95b5182f2f3bd166d2995a7ee9a2b904e1bbb993d989b5d0b9d6d3,1,0.0
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,dev,114,97,98,34408,081ea2e1c1229634dedc68bba386cb10f35d927a8f03b805472c14c8051d89cc,081ea2e1c1229634dedc68bba386cb10f35d927a8f03b805472c14c8051d89cc,081ea2e1c1229634dedc68bba386cb10f35d927a8f03b805472c14c8051d89cc,1,0.0
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,dev,127,109,110,288,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,3feb48f854a8fdd4e4081279f96e57e359ed7c7bd7dd257c884e7e7051d4e818,1,0.0
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,dev,142,123,124,5866,3649b04ad6316693042cf79697c6cf50c094c5055f5f81752282a80567ca120f,3649b04ad6316693042cf79697c6cf50c094c5055f5f81752282a80567ca120f,3649b04ad6316693042cf79697c6cf50c094c5055f5f81752282a80567ca120f,1,0.0
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,dev,117,100,101,6437,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,f78d8263ac0df69ac35e617d7983912667e2ec1cb045c9e7967a8056ae46c314,1,0.0
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,dev,116,99,100,7761,e9963ead99af21c282693d98e8e921aa61c1bdbf05b3dde386c0737e85d4e086,e9963ead99af21c282693d98e8e921aa61c1bdbf05b3dde386c0737e85d4e086,e9963ead99af21c282693d98e8e921aa61c1bdbf05b3dde386c0737e85d4e086,1,0.0
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,dev,133,115,116,8123,0bd5b2e8bca1f45bd23a3423ad051d6ec9599535f50bc6b4325de6c7bbea3d61,0bd5b2e8bca1f45bd23a3423ad051d6ec9599535f50bc6b4325de6c7bbea3d61,0bd5b2e8bca1f45bd23a3423ad051d6ec9599535f50bc6b4325de6c7bbea3d61,1,0.0
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,dev,115,97,98,24473,d8b9b6776140fa9180485502a4eacea1b9dc88a4dc5ab68dcefdca9318801371,d8b9b6776140fa9180485502a4eacea1b9dc88a4dc5ab68dcefdca9318801371,d8b9b6776140fa9180485502a4eacea1b9dc88a4dc5ab68dcefdca9318801371,1,0.0
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,dev,122,105,106,3100,b287378c9fc86706b5543e5972b77a1ca960fa5093f98de57fe2efe768241f63,b287378c9fc86706b5543e5972b77a1ca960fa5093f98de57fe2efe768241f63,b287378c9fc86706b5543e5972b77a1ca960fa5093f98de57fe2efe768241f63,1,0.0
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,dev,122,104,105,8023,440d3a96f4c494eb307159cc86419a8b2d807a6e36e2c3dfad6d842d8ec1f7e8,440d3a96f4c494eb307159cc86419a8b2d807a6e36e2c3dfad6d842d8ec1f7e8,440d3a96f4c494eb307159cc86419a8b2d807a6e36e2c3dfad6d842d8ec1f7e8,1,0.0
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,dev,121,104,105,8109,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,6c577f36ab9673a4ba3a20ca1fd61114a8e97282b8bdd0e0467995774e0bc054,1,0.0
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,dev,116,99,100,7046,3b85e329164e877f839c613ea5fa0054bf0fec4d0149e61d5fece4c0ec89f86c,3b85e329164e877f839c613ea5fa0054bf0fec4d0149e61d5fece4c0ec89f86c,3b85e329164e877f839c613ea5fa0054bf0fec4d0149e61d5fece4c0ec89f86c,1,0.0
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,dev,119,101,102,3341,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,19c0c629912d7dc2eb088baa36c438c0636e82ac1b2e751019b359c58ab2c7fa,1,0.0
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,dev,125,106,107,367,0ddafcbc04fba496121a5c036a6db476de56da4c59dcfa234c6a7a21212482cf,0ddafcbc04fba496121a5c036a6db476de56da4c59dcfa234c6a7a21212482cf,0ddafcbc04fba496121a5c036a6db476de56da4c59dcfa234c6a7a21212482cf,1,0.0
66a16985e598782ccf5bfdee58fcbee8a57286d32126cd89dd5cb6afb4c44074,train,125,108,109,40968,14bcda4f419d24c0a1b56f97baf1c99cb5ae9257b28c50fafdb8cd0526d4d894,14bcda4f419d24c0a1b56f97baf1c99cb5ae9257b28c50fafdb8cd0526d4d894,14bcda4f419d24c0a1b56f97baf1c99cb5ae9257b28c50fafdb8cd0526d4d894,1,0.0
f57b91ca2d8c2293773128d0870ac5bcc7a4ed55f3ea0fddff1a5127568053ab,train,116,99,100,24473,56285995b898f5574f646598de9113d263f4c2fad055652a63209c02afdf934d,56285995b898f5574f646598de9113d263f4c2fad055652a63209c02afdf934d,56285995b898f5574f646598de9113d263f4c2fad055652a63209c02afdf934d,1,0.0
07f1f5d1b77ba44200d47550ecdccc4c98adcce76cf38ebcd85c58ce38c3df00,train,123,106,107,69081,6517d9193c14f718ab383e89eacd7f3807f01d2774529a4aa5da067e710ef232,6517d9193c14f718ab383e89eacd7f3807f01d2774529a4aa5da067e710ef232,6517d9193c14f718ab383e89eacd7f3807f01d2774529a4aa5da067e710ef232,1,0.0
5b8d3321f4dda8fdefd9cc3d5a89469825e9f9c8acc68a3b6e2d962963ab7196,train,122,104,105,28611,9129b547f616861e3329388a9aa3abb0a7f23ee7937ca5b1ba1763a527a909f7,9129b547f616861e3329388a9aa3abb0a7f23ee7937ca5b1ba1763a527a909f7,9129b547f616861e3329388a9aa3abb0a7f23ee7937ca5b1ba1763a527a909f7,1,0.0
60d08bd25e3e5a8f99b1f070e731916223dae991f70134fc2594f12e6c000233,train,121,103,104,729,0eac3742099333619471db48db70f2df46ff8996368fa0910ddc0618603b0084,0eac3742099333619471db48db70f2df46ff8996368fa0910ddc0618603b0084,0eac3742099333619471db48db70f2df46ff8996368fa0910ddc0618603b0084,1,0.0
8b2ab7edf637bb31d444161f24fbceb63aab60f4fc24eaed34db234c507b9a0a,train,119,101,102,6174,8f104b95d612ad3c8ba224623c5af37e6b9b9326cafb337a6e90e3d7501fa620,8f104b95d612ad3c8ba224623c5af37e6b9b9326cafb337a6e90e3d7501fa620,8f104b95d612ad3c8ba224623c5af37e6b9b9326cafb337a6e90e3d7501fa620,1,0.0
d78873431cc1e21ebf72792c545a4ff05ea2dbc106ff8bbcfe92baf4578cb11f,train,123,106,107,6010,e01ffef43a9accaad5673676d130a26230e8f69eb87fba432ae0ced56ae161ef,e01ffef43a9accaad5673676d130a26230e8f69eb87fba432ae0ced56ae161ef,e01ffef43a9accaad5673676d130a26230e8f69eb87fba432ae0ced56ae161ef,1,0.0
75d78d4b792089b8f8330b886d34547e1105ff12d68736328ff3d4ea882dd3a0,train,119,101,102,40016,ab56ed8efe2b0445263e34c631c728f066f0fc57a3a267d66b3b25778fac2e59,ab56ed8efe2b0445263e34c631c728f066f0fc57a3a267d66b3b25778fac2e59,ab56ed8efe2b0445263e34c631c728f066f0fc57a3a267d66b3b25778fac2e59,1,0.0
8543d2837f66516d6f2d3886d206a1d06f10c04b6e66eae19bd8da6c0a2132e9,train,126,109,110,61837,4f3cec93bc3abd0ca1781aff311a5948d376955e2aa03d878430e372a3595246,4f3cec93bc3abd0ca1781aff311a5948d376955e2aa03d878430e372a3595246,4f3cec93bc3abd0ca1781aff311a5948d376955e2aa03d878430e372a3595246,1,0.0
2e2585844451a52a272f300dff1d31eab7b461f8e9924edc55dadefccd548ddc,train,123,106,107,35154,a70f1c90a62b8482f064c40451541c51bd90e887778c86fdf169087d79e3725d,a70f1c90a62b8482f064c40451541c51bd90e887778c86fdf169087d79e3725d,a70f1c90a62b8482f064c40451541c51bd90e887778c86fdf169087d79e3725d,1,0.0
8bb39a804b0687b86e7cc6d2818e408ab0b5281b9577c28cd177c77d5a4c13de,train,120,102,103,63086,feb4a7d026e8b1233e7859e31b5b7cb8c7f95ee4d1701f58d1f78a94250406c2,feb4a7d026e8b1233e7859e31b5b7cb8c7f95ee4d1701f58d1f78a94250406c2,feb4a7d026e8b1233e7859e31b5b7cb8c7f95ee4d1701f58d1f78a94250406c2,1,0.0
5749544235e83cd0939897d694c4099ee9dc54aefd1cddb56babd37fb11c9000,train,116,98,99,14285,de1061b9b75722e4029af044d960f3ae611847b608ab2c3b9e76eaa889879e13,de1061b9b75722e4029af044d960f3ae611847b608ab2c3b9e76eaa889879e13,de1061b9b75722e4029af044d960f3ae611847b608ab2c3b9e76eaa889879e13,1,0.0
9da01b9bc66f998596300d28f8fdef5b089a1db0cd3f2c12bbcc5e8527694fe6,train,126,108,109,7002,ac82aa510141bb75b3f322e36d9d7e9672aebaeca02b3430a5f0d40e479d5d04,ac82aa510141bb75b3f322e36d9d7e9672aebaeca02b3430a5f0d40e479d5d04,ac82aa510141bb75b3f322e36d9d7e9672aebaeca02b3430a5f0d40e479d5d04,1,0.0
2d21a06c889e29b4e9cccdca2a77bc9edd041e6f3f6d4ef744f4a520e2133371,train,125,106,107,23552,2ac9839fec55575566806b5f450a8d8ab5d593251a1e79543a1d3b5920df8907,2ac9839fec55575566806b5f450a8d8ab5d593251a1e79543a1d3b5920df8907,2ac9839fec55575566806b5f450a8d8ab5d593251a1e79543a1d3b5920df8907,1,0.0
627bc69ec79443a8e2e75d8a43ec3728cf93750a614bcba61efe083d18485f86,train,119,101,102,7262,22b30e82ef2abe883fcf12500ed0064d60ad71f50b19a65e7ac0bc44f42f3ef6,22b30e82ef2abe883fcf12500ed0064d60ad71f50b19a65e7ac0bc44f42f3ef6,22b30e82ef2abe883fcf12500ed0064d60ad71f50b19a65e7ac0bc44f42f3ef6,1,0.0
dfccfc1257ac89f037a950008c822d6990fa8c9778bfbdd175a04bf2f5422302,train,124,107,108,61952,e180f1d247f8f598a2d7e678f48649066577c633422fce4ad4af26af97a9efcc,e180f1d247f8f598a2d7e678f48649066577c633422fce4ad4af26af97a9efcc,e180f1d247f8f598a2d7e678f48649066577c633422fce4ad4af26af97a9efcc,1,0.0
ba52ac49ae4bcfe74bb9fdfacb9da5f6e9b015a9fa18d33cda95f1cb2e7e6f85,train,118,100,101,19879,f16974e7ba381324b48823b9410b7317145a11ef0ea4412ae4bf0d3744f2ad10,f16974e7ba381324b48823b9410b7317145a11ef0ea4412ae4bf0d3744f2ad10,f16974e7ba381324b48823b9410b7317145a11ef0ea4412ae4bf0d3744f2ad10,1,0.0
1409b41e416cf92ddea461b41910aa3a94048071e95960d64da76331ed22d57d,train,118,99,100,2168,1f9ead14ad8cfd2c0601e171c23c8f5fd1bcb5d5418538a14db5931aba5339e6,1f9ead14ad8cfd2c0601e171c23c8f5fd1bcb5d5418538a14db5931aba5339e6,1f9ead14ad8cfd2c0601e171c23c8f5fd1bcb5d5418538a14db5931aba5339e6,1,0.0
52218131920be25f20a5b477008ede26e32602c6fafc98211ce4ff375976e807,train,117,100,101,22008,7b54a874c791d38bacbd080ff1b65e80628c758ed68c02b7a9b6a7fb11025093,7b54a874c791d38bacbd080ff1b65e80628c758ed68c02b7a9b6a7fb11025093,7b54a874c791d38bacbd080ff1b65e80628c758ed68c02b7a9b6a7fb11025093,1,0.0
d74c4879c732b1227d9a8a43c0f218a3a82b06f4ef7da4d0bef58910d3681e71,train,124,106,107,39273,4d04c5d9125cf0e2512929cb63e86a7dc3fb8fed2cd27dae0bb937f18552ec56,4d04c5d9125cf0e2512929cb63e86a7dc3fb8fed2cd27dae0bb937f18552ec56,4d04c5d9125cf0e2512929cb63e86a7dc3fb8fed2cd27dae0bb937f18552ec56,1,0.0
b357c61037d77e7ed89a465f21452fe24b9996fc19831e517a735dd1d6ee5097,train,128,110,111,80988,a354c472f8eb0074563b6c5e5ffb438f659249760192217759e83e0857acc6af,a354c472f8eb0074563b6c5e5ffb438f659249760192217759e83e0857acc6af,a354c472f8eb0074563b6c5e5ffb438f659249760192217759e83e0857acc6af,1,0.0
2b61d3164e719856ad3effc1ccbfa3e41a621ace1cd79291fe76852bc47f17e4,train,132,111,112,3611,5bc1ea217ef9521771e1a936e608817f3795c70d7d3d7966276e34ffde9eabd3,5bc1ea217ef9521771e1a936e608817f3795c70d7d3d7966276e34ffde9eabd3,5bc1ea217ef9521771e1a936e608817f3795c70d7d3d7966276e34ffde9eabd3,1,0.0
