source_group_id,split,relation,donor_group_id,r_o,r_s,answer_norm_equal
8d461d2544c99484ddfaca5d62df1fceadbec8e06494d3b3024fa1253e4ceefc,train,genre,12c5b87d631c5b5bc087f93c36393d834fc5eddfe7d8ae16c322f4423834eb21,science fiction,J-pop,False
8d4d9dabb80ab21c1d8f40e88ec24779cd15b7914c1fde4817979338f5f01109,train,genre,515ed99422ff24739b5f45c32687377449bd32c1dc3693074fcfc520ef26ac07,action game,first-person shooter,False
8d54f7c9cc41cfc1a7907287705c4579621a96542d810715d6f68a39f8e21e85,train,genre,b703ef06e944908d6426f4de6317d0adce00a19131c69280db3de408f606780e,progressive rock,first-person shooter,False
8dc7e57a1599e3b6ae820364392c9ec9520ec3afa3a29b130a46bf0b65adc2de,train,genre,40321ace6104973aa53854abd634ae46b16a71682a4e86bc22e98ff2557a1171,pop music,post-grunge,False
8ddd24f5b726e658633633a9e14c34b720492511a2017beb12902b8c9afc5147,train,genre,a55b3441e0ad3ad841dadc19a76615501534027b04a976880ebe895ac9b0f3ac,country music,trance,False
8f7a8632757ff7e9009b5138d932f0e144fd45d1b02443a3eb4ba97424e9de6c,train,genre,73bcb7cd3b5e8287c0772d25a5e63cbf5cb87a36946939e881722de3fa2faf63,punk rock,sitcom,False
8fa29deeefd28b2039ad2179680779a816027d7f350f97b0f5b5eff150392004,train,genre,606a4ac49c502d3a7cae7ae51aba9eeae53fd1e7f76bab161576dc9e7e60cd6a,science fiction,horror film,False
90674040bb9dafb6ca80175658c18b0bf396f93d0665f26ef561bc2daf799e54,train,genre,02ffd35f4f886a58e0dde6758f106869b16efc7733991ea274a8a566c89601cd,telenovela,action film,False
90983d696e7584086496ae8bd363fd4f7447645c17c3e5c017b0a9af3414ddea,train,genre,0428da626a92c0811e3f140640fc50822aa702019eeaa0ce159a664c931d6faa,progressive rock,genre painting,False
90aca9d034b9c7f4fc552adf4a6ab07a679d9fe7580d89bedb346b57f4a6ccc7,train,genre,06cf2a68f842fcbda879fe482ba63c900022a2ba1e4341d8bd8f90f56dfcca4b,hard science fiction,alternative rock,False
90cff38f6a901ad574a3d8459c9bff8a2178f43e2b5eeb66ce331a3888736d92,train,genre,02ffd35f4f886a58e0dde6758f106869b16efc7733991ea274a8a566c89601cd,rock music,action film,False
916680df209b64f5bfe7fcbcc5e30da6decca73427c11c619d60dd3e4c128a45,train,genre,af6c6b0caafe045246f0fa684aee5e57f0bf4a20824d090faad1c5df4004d70c,science fiction,satire,False
918c87c586a93782b21fdd467b873b2624d668d7afd12edf819fa571d1a029d1,train,genre,a20a36f6d2258f084b08c36c9277daa17150c3f6a1b89d98227a18e444e42373,jazz,romance film,False
91deed01cab6e70548ce620b84ff706b74d84c5f381779c880b1d27d4097b3bc,train,genre,4c81d37653c1467a5bb7198bceb6e52796c53083fbba837ec5570c34ec2da95a,progressive rock,smooth jazz,False
91e25710e00ff3e70e7a16e1b663c6e03a939117490a8531fdaff15febf5c074,train,genre,a208441754ad0940c6a4cd9bad7ca14655fb05b863e17b584934ad41e94d7929,comedy film,action film,False
920a8985ce33ca90cf29266380558793aa57f600fda14cc18586bbcc0ae24bd8,train,genre,1e2b032a60cdb6558a4a5feb7f8ec32c2ae20e99fd3e704ed07bd6a8a431f7a1,documentary film,science fiction,False
927bcab9340f6a87e37ef5f0e090cf667ba8057f14e87a44c4188697ee90cb83,train,genre,8ba1d571784aa3197deb1c7267dfd318649f6993f64c0e3b3723c82a90bf0005,pop rock,horror literature,False
928618036d9a398bfd12ccde841b7c1a4d3610a8d7c001fd98544d4b86594a1f,train,genre,167dd0068b806803c66b2fa29396a3bad79b2aa803c3674d8fcac1ef98cbcce7,industrial rock,salsa,False
92bfb328fcfe9205f3bc0f0cafa04f7bbea097ad9038a48404468be77c4f39c7,train,genre,6d955358bebc9e9d29d0a3d17475f8857dfbeb92f5533acc0185d32b09ea95b3,coming-of-age story,heavy metal,False
92ee62f3385a097a05f7966ead2cdc2616b595deaa9a9ed3a8bfe8b99b71c314,train,genre,dd3bbfffb0f53be56b42f87ae11e981b7fd6e4959076a68d56bce2edfa4c149d,horror literature,rhythm and blues,False
9377fd62640757445e853cbb16ce79e2e9396829b2313781bfc75d8bd3984b9c,train,genre,b703ef06e944908d6426f4de6317d0adce00a19131c69280db3de408f606780e,documentary film,first-person shooter,False
94aa87fb1717ca1915533c4e5f0b399fe648296ccf39dcb56d1a1c2102351d5c,train,genre,d396b07e6889b163f12a47a91acf451b5cdf307095d25646141d3db453d558ae,film adaptation,trip hop,False
94c46bce3336e51f59169f24e3f77e057b946bd865ae59dc21b6b7e7aa156e9f,train,genre,b9c2cbbf871bda732c1d54a76db6fbbbee8c10260c9cff57051e680dbe77d7ed,platform game,slasher film,False
94ec5de78bd0ef4bfbe39c80a15f6373f0184785f59e92617e96103c3ef6d312,train,genre,9aa2b8827a6cbfd0ce3415fa66cb23c2287d612c2a0a8647db54168982aeac70,short story,action-adventure game,False
94ec6ada22fc46fe153645fdc10ac85b46e5b70970c97b3933c8704660f2240e,train,genre,2e16ec32f1deba055465f8fde439921174af00cfa7f26ac921f053d33dc8a546,punk rock,arcade game machine,False
95151e885b009d55edb6e569a055d77629b1fa6c273ca04aa51001fbf3d4897d,train,genre,c7fc453aab6318c93ed32dc8881e1eab31c965e5e5d6f561998045c798066688,J-pop,mystery film,False
9551c53395a16613cd43fe8485b128bc33785ec1f2cbdd684e7b7883808523f3,train,genre,b20afb1b1e202721b0fc9d9ea96e648b588ef215ff3f2185243525bfc99a5fe1,rock music,country music,False
956a3a63a750c0fddb90d214afce531550b071a36851646717c1f9aa751171e1,train,genre,ec092f41c68191ea8db5e766927edeadd79a679329284f173098b5f71f885f32,action role-playing game,power metal,False
9586223d5223ad7ba57fbf8aca0cfa37e8cfe0a656db3fab5b3824c17288ac89,train,genre,8a4b4cb8380acc0bb1de74d3e9eb40658ea783437034afb44fe52d2c50987f80,thriller,horror film,False
95a3ffc9637b1b2419177dd06dd5ddb96795bf498be85953f6fffc4237063a4d,train,genre,5791b6e6af9d2270af24d942ea879b1a1217f9fe8f3d78decdba1f22d2428a70,action role-playing game,alternative rock,False
95be96ce5dc2e87ece2656d1db1becfc0cef77456277025098a0677c0dc667dc,train,genre,5b5963f8dc97021a471f753014b348261a75194cb95de2f50cae8868f26b92d9,progressive rock,romantic comedy,False
96551efa7329a6ed5a4a9e677cd82fba5d3f4c1736a961592d1b405ddb260fff,train,genre,e093cd9fd9e81408562a4964685b1072ff1e49d1b9137eb0b902c654bf2f2f42,fantasy,opera,False
965f167ace0c85d74541000cea179f091e7369eb0d89b5386f7994b818a39e5e,train,genre,9b520120cbd66a60080e68c732f7fe772ac651b151d7bc09dd304204789b7562,pop music,pop punk,False
96dcf2a8645428a6d9c27bb4fb707f67e3a3325af364ecf72e123f4f3a9a60ef,train,genre,bd349662831761b97c864e1189328865cf0ef3aa2c62e63aade491870e2dfbb6,heavy metal,first-person shooter,False
97759414dadd7aaea44ce8616927f37599a2c0ccb99343d9e616140a5eab2c68,train,genre,ec500d0e411622373173d26d58fed96245de63f3d55f6c28e619854bcfbcea94,ska,mystery fiction,False
9785db86854f2e095a8fc1fef191434a72a8f4467511e7032c3db019a021db17,train,genre,ab298db2b63368ac1265cde0c671b36a71e1819e3baa96eea0f3cf6401af16ee,pop music,reality television,False
9793329630a8377ffded3f121ce74c2b179b01e11b38c0e0df2a7d4ae0ea8793,train,genre,9dee7bc3ee651bc4026a7f356f27500f4bc58f84167445f6c386fc5f5ff89934,action film,adventure game,False
97c76d41060db413516c9420c3856b9c97f8b3751ff7e287f7bf3ca5af7b7f2d,train,genre,d5c0891e818a98b729166c17f3c8843e6f8c5512ba1730447497fac629d645a8,science fiction,romance film,False
98b54a7e390b1e01c64b8697a6181ae92eeb55bdb4f0d8062de441beec0e1e66,train,genre,37626035a6239674a00f3355068520d22ccabc1ced66f324ab20ed230a698aa4,music video game,power pop,False
98c7e79dcbbc36781bac46bec7df50d919da9096aa0ba0155a4d28f7a9c96008,train,genre,6968611f76459925ddb85c79c954e4ba182c9eee484e5d1676f5090260a5a9f6,dubstep,psychedelic rock,False
98cca573f68f4fe4352a40e903f82a2a72cc665683680769ccdffb2c5c770214,train,genre,a7f8bbbcc770702bd20c2dec100854b6aebaac7c4b7bd05e2434a6dbce0d864e,comedy film,J-pop,False
98f270442a16b0c1469e56d731c740b1e9f311d46e4cb8b876cc74257050279e,train,genre,36fbdfa65a8dddf0b15821dff0825d23d16c01bee224e111d42bc6fefdb9d120,hard rock,legal drama,False
9926e4f72ffb8e5388c60fd4232a409369a0379220e1a5f58122294fd40e6560,train,genre,dbb1e202f5d6c0113b0712508abe0373a45f5e45d6fc15c0a8c8e836e10726bd,trance,space rock,False
996bd736a8a705befbe3e80fda89a5b475367d5190fd6bb80c28eb746c41b7fd,train,genre,668b443113e7991f62a1d1103e84b2bef35ceebd2338f2eef5eae5fad4e16004,alternative rock,jazz,False
99c7c96e806d17aa1a462f1145d1ce812fef62d2d240526f59d21fca3435aa6b,train,genre,89d032d4360b1246fcd6f4d43554bd766dcfc483b26a2d0e22c1f0fa2751971c,third-person shooter,short story,False
9a9eaed3d35e7a3ee73cee063078cb693fd4e165b9ffc9cd90412559d15c9a2e,train,genre,ee1ab20f3aa9334ca6fc918afe1ab0052ea58d3ffe179b8f10b7d47ecb1035d5,comedy-drama,real-time tactics,False
9aa2b8827a6cbfd0ce3415fa66cb23c2287d612c2a0a8647db54168982aeac70,train,genre,3b194da2cf629dd86a968e847607134a37dbee24bbc708779aafaa188c1d1825,action-adventure game,heavy metal,False
9ab42154091f54a38bc3c071064c200bcd0a5c50b7d2aec9aa7973e118133323,train,genre,620418e509ad78ca49e7e906b482bf5f1cd0e396271ebfcbb133650915e7c5ea,heavy metal,documentary film,False
9ac3da701ed9b735bbeb0a3718d12ab45542bb35cdf464644c752cd403dd2826,train,genre,c6e1f6272ce39c7865439eb65677d6d7402a4fb975f35ee12a39ff70d676a213,print news magazine,film noir,False
9ae8664d60c9759deb8a53316dc62c391e1318d811463a3300bfffb41e9263ce,train,genre,5f8a76a79c2c7d875390a3529b868013700e74eb174d77fcb92b3adf48d803fb,heavy metal,rock music,False
9b520120cbd66a60080e68c732f7fe772ac651b151d7bc09dd304204789b7562,train,genre,9a9eaed3d35e7a3ee73cee063078cb693fd4e165b9ffc9cd90412559d15c9a2e,pop punk,comedy-drama,False
9bf800c3778c778abe3e9dd425bb9fa8e65ac345a5ea3a19e4298c06f6f8471a,train,genre,fbae2513b3c04bdce3fdd2bb20c293c0fdd0ae32a21afab649f266f69230d485,Christian rock,sitcom,False
9bfa579f5c03d7f96e53f25d9d75e6517c87ce47ad36b0c4564c8e0aff067f3c,train,genre,185b7f14bb53cd8884531466e4a644ac96e502c2273a65bc9c0a6bf9bd319d69,horror film,comedy-drama,False
9c13e461497dd74e6c0762a2a00cb76840ae02bdbebe07990bdf7b5877b43de7,train,genre,58a1af7182f633eec11cdfbcefd37fc41cb45d777518dbc91d89cd87a62a2c9c,hip hop music,anthology series,False
9d2515b5c8be18ffca0cb50480b3e8eadb4277056325eafcdcce79c1c7c4a570,train,genre,a546b7219ca958fd25bc9a2be10403881e40595c7699ce1caa89aa5a8adb08dd,hard rock,thriller,False
9d34f2c18b5cf2f822df8e9ff454095b2ca8923f54b39daa2717f36cc58da44c,train,genre,e016bf5d6b18e7be975ad3d02da8e89b187135f32441709b727cb19d44a82ee2,reality television,sitcom,False
9ddf1389011a3a64cf381e497e368e837560bdc45281c511d19d735382af249b,train,genre,80b49aa2dfdf9f5c3387c98f82c96d327fd5ace84778ec6cc1ba3159df7d0ff4,thriller,documentary film,False
9ddf6e4a4bba5feaa685f081e0f0894e1440db2c9ab2beec6961934fd5616241,train,genre,6993d130017385f317cbfc80b32e5f70c200fe43eac668b5f607a1fc24b829ea,bluegrass music,horror film,False
9dee7bc3ee651bc4026a7f356f27500f4bc58f84167445f6c386fc5f5ff89934,train,genre,fbae2513b3c04bdce3fdd2bb20c293c0fdd0ae32a21afab649f266f69230d485,adventure game,sitcom,False
9e00ef4357fb7496636159343504a8805a87a160f610115ac0b80c3a1381bd18,train,genre,1e7467b0844b1629795a52befecc0128380e32206df545abc9ec538d74cc4d9e,science fiction film,Old Comedy,False
9e39e9890540063df6f716c61e637795dfa78c492f4dca655f39aa693d8825b9,train,genre,9f5ade0a32ba2007fc6ac93bed9511d33ee1fb78b163a5a3a6450c580f7bcf5c,alternative rock,romantic comedy,False
9e4eea28ae50532f83ae7783e58ee6ab66b279e03cee3e5b30b1bf05573aa8ab,train,genre,11ed949422b79f1704897e95cfd2e3c0eb67e9f2318bf65a2889c2e6ec61ebcd,history,doo-wop,False
9e7576f67ccee3fcad2397c2476c125c26a17d9042e8432b2736d2f115060b8a,train,genre,13c56158b7fe6309cf1720c304be0e59057c86a31d790b66d5f5c529b32d899a,pop music,indie rock,False
9ee5ebc9fb5f4510d7f4bff0f69f6c563420a07218874f8fdedb6c9b963e3818,train,genre,96551efa7329a6ed5a4a9e677cd82fba5d3f4c1736a961592d1b405ddb260fff,platform game,fantasy,False
9f5ade0a32ba2007fc6ac93bed9511d33ee1fb78b163a5a3a6450c580f7bcf5c,train,genre,05c248e3298a77b8edd1bb9c7d422ef68a03e35d34da4e30dff7761414a514e5,romantic comedy,punk rock,False
9fdf4a48b681601d76f53b726c3b39ebd039a1770094755ea8b76308c8431fc9,train,genre,a1352b5830af7974ad997457591338e308c2651d7b03d5df3c4a6ac65df1235f,simulation video game,pop music,False
a03ab47f8e944819fdd381eac414e98a8a552bc52dde1e7501dfb75c7b96deef,train,genre,2a45e0947cdde5b91d29936efd199d1115dd34f1631123e5c6dc179227558e33,fighting game,Eurodance,False
a045f38126b434af528bd75a8bb3b47d2a11b445c1c20c67fd1795c120eff2ac,train,genre,2a45e0947cdde5b91d29936efd199d1115dd34f1631123e5c6dc179227558e33,public art,Eurodance,False
a0677edaae5faf3156d9aad47c1c65a7c5ec78d2a3ea3180c8276ad68abba632,train,genre,6dcc55d1b7692bde90e121e21b6e557393ad1c9949c69285ed56f38d69ece89f,blaxploitation,pop music,False
a0994260cdaa5a4099a1dfdeffeb898499faaec72effdc69c91fa7e384f6bd69,train,genre,f2f07a02f306308bb663cecae9fc43a79193058f9e60cb8066d6ede054bcf30c,heavy metal,documentary film,False
a128d464e6ad21e53c915a580ae646f667d654337aa861649d1a65354d238eeb,train,genre,f10155df14b6dc3bb0ebe8bfe501517b59d30e8ac0227275392a089c9eb979e2,spaghetti western,progressive rock,False
a1352b5830af7974ad997457591338e308c2651d7b03d5df3c4a6ac65df1235f,train,genre,33242ad90a6e3a30d422ab2a4d0fe23171d4e22e83c24b1a3b76abe679f98492,pop music,comedy-drama,False
a1be10e3191fa7492cfdadeb0a335a692aa7947dd11ee0030fcf9533d904ca35,train,genre,48e0b06344f13d8751875f2a34c44f801075430682d12d617346601f6a28513f,progressive rock,hard rock,False
a1ffc94ffe642909c2a7556fb300f4e665b5555926b05d8ee159730737e731a1,train,genre,0209c6842e6d186be7ec6da7bf99eb05e159d998aa74448cb33fd64588328526,indie rock,hardcore punk,False
a208441754ad0940c6a4cd9bad7ca14655fb05b863e17b584934ad41e94d7929,train,genre,628f94cb72bcced63f7efd8df638fe768ebe5ac403d2cecde93cdbd46106e5c6,action film,disco,False
a20a36f6d2258f084b08c36c9277daa17150c3f6a1b89d98227a18e444e42373,train,genre,bd9a3f59f21dd04cbfd5838910f2d36459be62b5c2239810e306c4be47e6ea54,romance film,portrait,False
a23f51d1302fd3c95dee9acc26da1740bf8583706e8b3b596a7e261bc0807bcd,train,genre,c421f1b12da0794c58abf8bbfccae604c1a17105c913b3c2236df978d55f8244,comedy film,Cantopop,False
a2434fee067d8bd2a6480ddb2c261d2f3bb07317f53bafb03b6ef43d07ba22f1,train,genre,11ed949422b79f1704897e95cfd2e3c0eb67e9f2318bf65a2889c2e6ec61ebcd,pop music,doo-wop,False
a2af385c894d99aac39bfd8a8cefaf16a98ec2cb9bff71480f6977d2a22717f1,train,genre,80121e1b1fa2d85d5e24736c99f9314ee25aadd90e59831ebba7be943678bbaa,romantic comedy,science fiction,False
a2eefcea9e40db26331a6524869079e44285195d37b88c1ad424d96f5b1e86e9,train,genre,04028584b8873cfd5521c478318945b05d760bc0c9d2b1e8ad77f319df8a181a,comedy-drama,documentary film,False
a3215d84c4767114609d4e9700f80ab5d6e9a9179c5fbb57154477f3fdfd7487,train,genre,843903f2378474612b6a4ddc5c25979400426f2bcad2ec01649eb2e33c6ace57,picture book,rock music,False
a36e93ea29e612ee6c438e52ce48839edb58216aca566e9ec392a7a9a82a120c,train,genre,b60acfcb1fcd3ac68b90715cabacb1c4cf52659440d8f12843b73a95ccaf85df,documentary film,horror film,False
a37497f58d19f2ad0e40919190a1ceabc272c2267f6adb47daf7f690bedcced5,train,genre,3fb766e18115e5e4f7a3f17f44c79a7be779f97bdd8bbc446ea8c25a47c4e269,rock music,interactive fiction,False
a3910fd1c4ecb9b72c6afc670bc6794a5638bfdd58f6a405ae6363bddbd54b30,train,genre,745736c6666354b2137c9ce43845edd4c4fc52fc3972a2960c1310e29bfe509b,musical film,documentary film,False
a4a3ef9e2ea1d969f03df7bf2a0e8f652a0836306deadefc3a1e5c1ccec231e1,train,genre,8d54f7c9cc41cfc1a7907287705c4579621a96542d810715d6f68a39f8e21e85,comedy-drama,progressive rock,False
a4e77158fe73c9f9502da087041e206669d9bd5a6f80fc41223a9b1d27118e50,train,genre,269fb42aedd99727b0b0a2cfa7ad3d96d51b3546d12077a4293e44416b1367dc,hardcore hip hop,comedy film,False
a546b7219ca958fd25bc9a2be10403881e40595c7699ce1caa89aa5a8adb08dd,train,genre,84c36977d42e8a51a7909c9b0477f1f34dcc1b1913aa31aff1e1ff1e4085959c,thriller,musical film,False
a55b3441e0ad3ad841dadc19a76615501534027b04a976880ebe895ac9b0f3ac,train,genre,5efa21688e64168940e0af885364360e1bd2d419d4a1eaa7cd73a0ae170a32a4,trance,electronica,False
a59725968303daa657f0ec877f855bc051cef150f8e016ee42438637adb90b6e,train,genre,001c2b0a5dda05468adff3d54b24a53584bae8064968ff95eaaee48a4a2b61a1,political thriller,film score,False
a5b1053ec848c2f89a16d86f5b7bf996e809d9aeb328825e8d1ac8fd364fef93,train,genre,b703ef06e944908d6426f4de6317d0adce00a19131c69280db3de408f606780e,horror literature,first-person shooter,False
a5d11ca0f53b4d5635faf73725f4ab74af8785bace8ebe2e72f56dd7a9fa5382,train,genre,3303d0a7c1505251a58e36369c49510ad9b0b5814f934170008f9289227464d7,punk rock,pop rock,False
a5d241e9d6632401626840d4f4310990705d1aaa032aedea93682232adaffbb3,train,genre,d17149ed500be9d65602acc5a9be423b47eca478a65e1ab89b0b6825fa7bca7a,pop music,seinen,False
a64369f95f0121f2cecbb8613ca8964be8bf9be2ea3bba4a119f1e38fb5a0ba2,train,genre,e1100f3ae91cb4716365147fef1147d3c9fd4aa8c046667a06a593d8a38f8d1a,rock music,science fiction,False
a69a0616905ec7b80c7a77177c44290095adaa894d19a317929bd0ea3dacac06,train,genre,1ded2674ad3f8f893c623b9011e9b29e5a4de61b015e40b073f2fdcb931b8dfc,punk rock,cumbia,False
a7053f24e2fb087a241b8ed862ad0b61f973aaf20233d18a657cc327b7f5a615,train,genre,b7e58c9a83fcddc478ec20633c598abce75fb9e7b7b35c856a8da16c3a3c2765,trance,audio file format,False
a75c0576014f872609c5424c91e12aebf5cd47de89100e350af75829c42464a0,train,genre,84c36977d42e8a51a7909c9b0477f1f34dcc1b1913aa31aff1e1ff1e4085959c,rock music,musical film,False
a766bca57f2d8243cd108d7bdf17753cc05aad98474d51e6d4ff9e531fb70136,train,genre,40b960a98369fa8cc8cde392ef82a0b372ead6f18ea1d813d143d1d1de63a673,opera,monster film,False
a7a74d88808df0210ba8404ebf7db1644bb17f8be8cc41691c56d6aa3e53bb99,train,genre,82cef2f2711082b71a03e9c659009693cb15c33e3cc3042e3c5c89746d71d8c6,anthology series,country music,False
a7b25e6abf207148491cd8325424c6e0639d64e04083c84155c9381faf7f3d8c,train,genre,0726fefd402688d7520dd69f87f3d54f3972bab1da4947aade53e309e3a3c0e5,comedy film,yaoi,False
a7ba739159a237aaccaab7f557ada460f30ee1a3ee3a23431570a9749f247512,train,genre,a2434fee067d8bd2a6480ddb2c261d2f3bb07317f53bafb03b6ef43d07ba22f1,mystery film,pop music,False
a7bd81b986d04288b9dc976b2eeffc1612f797345276a985996e8d3dbacdf173,train,genre,d14d13ff6e74ba847574907d737f0be984613b4a6f81d485e76970f6b8344a87,traditional music,war film,False
a7f8bbbcc770702bd20c2dec100854b6aebaac7c4b7bd05e2434a6dbce0d864e,train,genre,49a41756de7bf740ed7350ddef978c2e6877dc716322544812af0bda58478205,J-pop,rock music,False
a9054a882255d90393cf1c88941e77fb03e39816cf8c23bdf80989845c739234,train,genre,a55b3441e0ad3ad841dadc19a76615501534027b04a976880ebe895ac9b0f3ac,rock music,trance,False
a9f2cb398353dbb1499606323a2e4ad25a686c448de8f3c573d127c25c6bf5d5,train,genre,9ae8664d60c9759deb8a53316dc62c391e1318d811463a3300bfffb41e9263ce,romance film,heavy metal,False
aa70b89c6d8e5fe7d35b79d5c7b30f4d852d1a6cb963e00792a186d8a2ff3e22,train,genre,9ddf6e4a4bba5feaa685f081e0f0894e1440db2c9ab2beec6961934fd5616241,pop music,bluegrass music,False
aa9f86de4970247968fab345b6889c80de47a05f238b484e2d61ff59b20add4c,train,genre,7365ffc8fe34fc615b5d2fd15ede557bf677114a5e0761e509c7d04f15bd9ab9,adventure film,teen film,False
aae4bcff369d7a3e4fa62820cc545bddfed05897990edbedfdf705462dd9610c,train,genre,e799dedc90e099012769913c1a1f361d93a711f04eea56a4884294661853b2f1,horror film,action film,False
ab1cb71636869f2e26fd8a1a7a772c5a06c6faa30522bf33a170d6fa4c84bd94,train,genre,843903f2378474612b6a4ddc5c25979400426f2bcad2ec01649eb2e33c6ace57,progressive rock,rock music,False
ab298db2b63368ac1265cde0c671b36a71e1819e3baa96eea0f3cf6401af16ee,train,genre,31c9d451b477217626c8be071128ec125c4e0c2505e6ea6fa9216dfa01bfe3f2,reality television,comedy-drama,False
ab37249b8817d9461a73db571eebedf6f0e713fa554f71ba61649649e0e7b624,train,genre,7173b16c9fc10b1142c475a718fcb8e482c1fe4367b1eed9aafa6f3668ca3d26,platform game,young adult literature,False
ab877c103295a357feb0cd66663386b753d7e660b036f1e1214d954ebe01263a,train,genre,9785db86854f2e095a8fc1fef191434a72a8f4467511e7032c3db019a021db17,sitcom,pop music,False
ab8e7da2830a5c7af7904b88e96204b3085b5724c2aa30b119330e3afdfd9d37,train,genre,7127c0ff0a688ed6b17eeb8334a2903fb148208544b89bde67d506ac61ed61d7,J-pop,country music,False
ab99c337902a4a8b8f483b013b157fda0b4eb46a8670a0cc7249bb2bb22db9c3,train,genre,83be523869b8f62797e681e18f55872f3271516a1373e016ca5ab4cf98d97559,traditional music,sitcom,False
abbb20f8e699024f1e542c3c177ba782d1329d4197d99689640df7c1d7a44336,train,genre,36fbdfa65a8dddf0b15821dff0825d23d16c01bee224e111d42bc6fefdb9d120,comedy film,legal drama,False
abc933c7da83db51ee74644ed1af9c427afa12f2e7253224d3c613473da9ab99,train,genre,b193fe8a114f1d1bd24b95c1771d8be5fe98e7ab128723d56363ab4e5949587f,turn-based strategy video game,punk rock,False
abf91c682081278598523c6735db441122256e81f7f5a4e6b6ed25c4199952e5,train,genre,65738eaeaa6384fad7e94c534cecbf1e1bb545916abb4fa3d4caf9aee3fe32cb,film noir,horror film,False
ac651f426b9e6334619d2ef9be9961ef1c2e64629f81a05e6d221b423fdb7099,train,genre,1b687bb3985dc12f2d6ff2cae059b1055868f2de95df2d59a2dc1bfca0f56662,house music,progressive rock,False
accb9e55a6641d3cec0cba40877c4709945b3f2e7454baf194d877d69bd1eb57,train,genre,e9ea0385c57c2eda4fe3bafcae8f15dd82adab86692ec8bd51febcceeb5a1a7b,rock music,post-disco,False
ad2b818236e453ce2c8682c5efd82782141e8853a676da15b6f85756c3a4dcb4,train,genre,037065fb99719b15d6024c52d428a19f212366143caffbc43c0bda686756d200,short story,comedy film,False
ad44d7700d0d783c6d4140a74297763e1c74879013345dccc289bb727aa52496,train,genre,5134410642e2d78cb838772235d19ed5b274b49d7f84561912012044814d350f,reggae,documentary film,False
aee96a028d132e7588326c6a3a316bfee3719e5fb3a9898198fb76787b82011f,train,genre,bb07ca9473345645d53cfecd803823cde4fa0f1dd5347eb2d21ce33a6d4db932,horror film,pop music,False
af13408126e9e537536f651d9172e386f39d4ab7addf7d74f45c46140d5d421f,train,genre,4c7147537500d19976b15e2362b067bd88b3486f59997847b1e7ae2cf6ba867d,minimal techno,traditional music,False
af26b4b94e766b8fc5d57e9156b7aac5fa6b71f3353858d34aae19189b38f2ec,train,genre,a3215d84c4767114609d4e9700f80ab5d6e9a9179c5fbb57154477f3fdfd7487,alternative rock,picture book,False
af6c6b0caafe045246f0fa684aee5e57f0bf4a20824d090faad1c5df4004d70c,train,genre,78334e3c4366c4ff5ef8724857394b7aa17bbc2d34a769275893f6e0be595e46,satire,jazz,False
afb5f83ab2bf5fea87a0aa30da77b113676a62a33ce7480c5760048a6207b314,train,genre,f7da034982726ad8fd284ac3075fe29a95ac1f66482143848d660c126695669e,jazz,pop music,False
b02665b4cfe9f05860730ea962dfe4dfd13db913c47df48c56c6a4ca778776e1,train,genre,c60d4d30ad806d4aa9cb5ebaeb7c8897cdc0994343a043f690562c02a9b37b94,jazz,romantic comedy,False
b0b602c1754b783e25de7b5f714499f40d3963039414843633d4bb9397fb1640,train,genre,b7e58c9a83fcddc478ec20633c598abce75fb9e7b7b35c856a8da16c3a3c2765,short story,audio file format,False
b0c2d601e744f9e4b6567d656fc9c551e2ed310d6f0b978af9e639f9c15fa783,train,genre,bea90bc3e9a1423fda380ab6b7a1130a93523e514008bda00ca544d72ebc1874,jazz,musical film,False
b1219d83e46d91e135a5e8f923caa7764658b5ef8f7e8eb3ddacf25090cb4779,train,genre,865d1855ec46b482da79260d37f3ca1bd29e5a8b3bfec6b2802e1f9b3c46d62f,comedy-drama,alternative rock,False
b12c8a05297b77655beebfc19b97557c8e066db1e0b5eb141dbb393aa89358ed,train,genre,c421f1b12da0794c58abf8bbfccae604c1a17105c913b3c2236df978d55f8244,doom metal,Cantopop,False
b18c7b16378d3f46e2ec4ef94d072fa45595552c4f791ac50321885ddea058ed,train,genre,bbe0aecbdf1373bee7ebf65c79ad77bcf25cb9b0eeb98881a744f0b502c7541e,crime film,horror film,False
b193fe8a114f1d1bd24b95c1771d8be5fe98e7ab128723d56363ab4e5949587f,train,genre,d156f12415e15f60e2a4e9faf9d32595609768adce652b822c003e099e7d094d,punk rock,reality television,False
b20afb1b1e202721b0fc9d9ea96e648b588ef215ff3f2185243525bfc99a5fe1,train,genre,6b8bd8fc1476fd5dc0c0071778db1eb856ddc7181a323ca855a82f4e01142fdf,country music,Cantopop,False
b27462ae05883145fa5ed89b9ba0115a4f3c340855d1bff8568b899b85e53c38,train,genre,0fa89681b24222ac11b7d220195f34269041d8801bf8759244a75122b94e0a97,musical film,country music,False
b30116c0c967753684ca453a8af3a35d6637fa40696bd8d0f9d1ec628fa704b6,train,genre,239508a9c73ae336185b01ac3f181b9062c2bb88fc47a3a2d1fe194e6304e094,country music,post-metal,False
b376037521c902558550256dde4d3980e7842839cf3dd362750cd315b7b21f79,train,genre,2ca993a645260d1e9f52b5e2d1df7b086b809b911da76cffb8e294ed426aa296,Gothic fiction,Western film,False
