source_group_id,cell,d1_predicted_label,seg_predicted_label,d1_l_A,d1_l_B,d1_d_raw,seg_l_A,seg_l_B,seg_d_raw,label_match,l_A_bf16_ulp,l_B_bf16_ulp,d_raw_abs_diff
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SO,B,B,2.890625,16.0,-13.109375,2.6875,15.875,-13.1875,True,26.0,2.0,0.078125
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SS,B,B,6.875,17.625,-10.75,6.34375,17.375,-11.03125,True,34.0,4.0,0.28125
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OO,A,A,14.5,-2.515625,17.015625,14.25,-2.453125,16.703125,True,8.0,8.0,0.3125
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OS,B,B,-7.84375,15.625,-23.46875,-7.90625,15.375,-23.28125,True,4.0,8.0,0.1875
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SO,A,A,14.9375,11.0625,3.875,14.9375,10.0625,4.875,True,0.0,32.0,1.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SS,B,B,-1.125,15.9375,-17.0625,-0.373046875,16.125,-16.498046875,True,192.5,6.0,0.564453125
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OO,A,A,14.6875,-2.203125,16.890625,14.875,-2.25,17.125,True,6.0,6.0,0.234375
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OS,B,B,-5.625,15.1875,-20.8125,-5.6875,15.125,-20.8125,True,4.0,2.0,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SO,B,B,-3.203125,15.125,-18.328125,-3.359375,14.9375,-18.296875,True,20.0,6.0,0.03125
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SS,B,B,-0.30859375,17.125,-17.43359375,-0.6015625,17.25,-17.8515625,True,300.0,2.0,0.41796875
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OO,A,A,15.1875,-0.75,15.9375,15.5,-0.58203125,16.08203125,True,10.0,86.0,0.14453125
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OS,B,B,-5.75,14.75,-20.5,-5.59375,15.0625,-20.65625,True,10.0,10.0,0.15625
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SO,B,B,-4.28125,14.25,-18.53125,-4.0,14.375,-18.375,True,18.0,4.0,0.15625
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SS,A,A,15.625,1.125,14.5,15.6875,1.0859375,14.6015625,True,2.0,10.0,0.1015625
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OO,A,A,14.75,-2.890625,17.640625,14.8125,-2.984375,17.796875,True,2.0,12.0,0.15625
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OS,B,B,-6.3125,13.625,-19.9375,-6.4375,13.375,-19.8125,True,8.0,8.0,0.125
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SO,A,A,15.0,9.0,6.0,15.125,9.125,6.0,True,4.0,4.0,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SS,A,A,13.625,-2.015625,15.640625,13.6875,-2.09375,15.78125,True,2.0,10.0,0.140625
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OO,A,A,15.0,-1.78125,16.78125,15.0625,-1.9296875,16.9921875,True,2.0,38.0,0.2109375
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OS,B,B,-6.28125,15.625,-21.90625,-6.375,15.6875,-22.0625,True,6.0,2.0,0.15625
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SO,B,B,7.5,17.0,-9.5,8.125,16.625,-8.5,True,40.0,6.0,1.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SS,B,B,-0.22265625,17.875,-18.09765625,-0.494140625,17.875,-18.369140625,True,556.0,0.0,0.271484375
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OO,A,A,16.75,7.46875,9.28125,17.375,8.4375,8.9375,True,10.0,62.0,0.34375
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OS,B,B,-6.34375,14.875,-21.21875,-6.15625,14.9375,-21.09375,True,12.0,2.0,0.125
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SO,B,B,-4.84375,14.375,-19.21875,-5.09375,14.125,-19.21875,True,16.0,8.0,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SS,B,B,-3.03125,15.8125,-18.84375,-3.140625,15.9375,-19.078125,True,14.0,4.0,0.234375
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OO,A,A,17.625,5.15625,12.46875,17.5,5.0625,12.4375,True,2.0,6.0,0.03125
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OS,B,B,-6.75,14.5625,-21.3125,-6.9375,14.25,-21.1875,True,12.0,10.0,0.125
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SO,B,B,-5.84375,15.25,-21.09375,-5.78125,15.375,-21.15625,True,4.0,4.0,0.0625
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SS,B,B,4.5,17.25,-12.75,4.40625,17.25,-12.84375,True,6.0,0.0,0.09375
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OO,A,A,16.25,-2.671875,18.921875,16.0,-2.625,18.625,True,4.0,6.0,0.296875
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OS,B,B,-6.34375,14.375,-20.71875,-6.5,14.0,-20.5,True,10.0,12.0,0.21875
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SO,B,B,5.78125,16.375,-10.59375,6.0,16.5,-10.5,True,14.0,2.0,0.09375
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SS,B,B,0.96875,17.0,-16.03125,0.91015625,16.625,-15.71484375,True,30.0,6.0,0.31640625
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OO,A,A,16.375,-0.1416015625,16.5166015625,16.625,0.0517578125,16.5732421875,True,4.0,396.0,0.056640625
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OS,B,B,-6.8125,15.4375,-22.25,-6.96875,15.375,-22.34375,True,10.0,2.0,0.09375
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SO,B,B,-4.0625,14.125,-18.1875,-4.03125,14.1875,-18.21875,True,2.0,2.0,0.03125
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SS,A,A,13.75,3.09375,10.65625,14.0625,3.359375,10.703125,True,10.0,34.0,0.046875
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OO,A,A,14.875,0.921875,13.953125,15.0625,0.8671875,14.1953125,True,6.0,28.0,0.2421875
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OS,B,B,-3.65625,16.25,-19.90625,-3.59375,16.375,-19.96875,True,8.0,2.0,0.0625
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SO,B,B,3.953125,16.25,-12.296875,3.6875,16.125,-12.4375,True,34.0,2.0,0.140625
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SS,A,A,16.5,12.6875,3.8125,16.75,13.4375,3.3125,True,4.0,24.0,0.5
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OO,A,A,18.25,5.78125,12.46875,18.125,6.09375,12.03125,True,2.0,20.0,0.4375
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OS,B,B,-4.875,17.375,-22.25,-4.75,17.375,-22.125,True,8.0,0.0,0.125
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SO,B,B,-1.5234375,16.375,-17.8984375,-1.5234375,16.25,-17.7734375,True,0.0,2.0,0.125
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SS,B,B,1.53125,17.0,-15.46875,1.5390625,17.125,-15.5859375,True,2.0,2.0,0.1171875
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OO,A,A,14.375,-1.6015625,15.9765625,14.4375,-1.71875,16.15625,True,2.0,30.0,0.1796875
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OS,B,B,-7.0,15.6875,-22.6875,-6.875,15.8125,-22.6875,True,8.0,4.0,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SO,B,B,-3.5625,14.6875,-18.25,-3.8125,14.625,-18.4375,True,32.0,2.0,0.1875
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SS,B,B,-0.7421875,17.125,-17.8671875,-0.15234375,17.25,-17.40234375,True,302.0,2.0,0.46484375
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OO,A,A,17.0,3.609375,13.390625,16.625,3.25,13.375,True,6.0,46.0,0.015625
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OS,B,B,-2.9375,15.75,-18.6875,-2.5625,15.8125,-18.375,True,48.0,2.0,0.3125
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SO,B,B,-6.96875,13.0,-19.96875,-7.03125,12.8125,-19.84375,True,4.0,6.0,0.125
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SS,B,B,2.03125,17.375,-15.34375,1.65625,17.125,-15.46875,True,48.0,4.0,0.125
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OO,A,A,14.875,-3.609375,18.484375,14.625,-3.953125,18.578125,True,8.0,44.0,0.09375
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OS,B,B,-5.0625,14.0625,-19.125,-5.21875,13.875,-19.09375,True,10.0,6.0,0.03125
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SO,B,B,-7.125,14.875,-22.0,-7.1875,14.625,-21.8125,True,4.0,8.0,0.1875
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SS,A,A,17.75,13.6875,4.0625,17.75,14.0625,3.6875,True,0.0,12.0,0.375
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OO,A,A,14.8125,-0.9609375,15.7734375,15.0,-0.86328125,15.86328125,True,6.0,50.0,0.08984375
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OS,B,B,-5.96875,14.875,-20.84375,-6.4375,14.4375,-20.875,True,30.0,14.0,0.03125
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SO,B,B,-5.0625,13.3125,-18.375,-4.96875,13.3125,-18.28125,True,6.0,0.0,0.09375
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SS,A,A,12.875,-1.921875,14.796875,12.5,-2.296875,14.796875,True,12.0,96.0,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OO,A,A,13.6875,-3.75,17.4375,14.0,-3.6875,17.6875,True,10.0,8.0,0.25
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OS,B,B,-7.8125,15.6875,-23.5,-7.875,15.625,-23.5,True,4.0,2.0,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SO,B,B,3.25,16.625,-13.375,3.21875,16.75,-13.53125,True,4.0,2.0,0.15625
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SS,B,B,-2.265625,16.375,-18.640625,-2.0,16.625,-18.625,True,34.0,4.0,0.015625
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OO,A,A,15.625,-1.7890625,17.4140625,15.6875,-1.5859375,17.2734375,True,2.0,52.0,0.140625
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OS,B,B,-2.171875,17.375,-19.546875,-2.578125,17.375,-19.953125,True,52.0,0.0,0.40625
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SO,B,B,1.4453125,17.125,-15.6796875,1.234375,17.0,-15.765625,True,54.0,2.0,0.0859375
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SS,B,B,0.470703125,18.0,-17.529296875,0.6328125,18.375,-17.7421875,True,166.0,6.0,0.212890625
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OO,A,A,16.625,-0.5234375,17.1484375,16.75,-0.44140625,17.19140625,True,2.0,42.0,0.04296875
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OS,B,B,-6.375,15.5,-21.875,-6.375,15.5625,-21.9375,True,0.0,2.0,0.0625
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SO,B,B,-1.90625,13.875,-15.78125,-1.609375,14.0625,-15.671875,True,76.0,6.0,0.109375
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SS,B,B,-1.71875,16.625,-18.34375,-1.453125,16.75,-18.203125,True,68.0,2.0,0.140625
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OO,A,A,14.9375,-0.361328125,15.298828125,14.75,-0.5703125,15.3203125,True,6.0,214.0,0.021484375
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OS,B,B,-4.5,15.0625,-19.5625,-4.375,15.1875,-19.5625,True,8.0,4.0,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SO,B,B,-4.125,15.375,-19.5,-4.65625,14.9375,-19.59375,True,34.0,14.0,0.09375
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SS,A,A,16.5,4.96875,11.53125,16.5,4.90625,11.59375,True,0.0,4.0,0.0625
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OO,A,A,16.625,4.3125,12.3125,16.5,4.28125,12.21875,True,2.0,2.0,0.09375
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OS,B,B,-5.3125,14.875,-20.1875,-5.09375,15.125,-20.21875,True,14.0,8.0,0.03125
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SO,B,B,-3.578125,14.5,-18.078125,-3.65625,14.5,-18.15625,True,10.0,0.0,0.078125
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SS,B,B,3.875,17.375,-13.5,3.875,17.25,-13.375,True,0.0,2.0,0.125
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OO,A,A,14.875,-3.359375,18.234375,14.5625,-3.640625,18.203125,True,10.0,36.0,0.03125
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OS,B,B,-7.8125,15.6875,-23.5,-7.59375,16.125,-23.71875,True,14.0,14.0,0.21875
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SO,B,B,-3.671875,15.25,-18.921875,-3.28125,15.4375,-18.71875,True,50.0,6.0,0.203125
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SS,B,B,-3.03125,16.75,-19.78125,-2.859375,16.875,-19.734375,True,22.0,2.0,0.046875
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OO,A,A,16.5,-1.6640625,18.1640625,16.625,-1.7578125,18.3828125,True,2.0,24.0,0.21875
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OS,B,B,-4.40625,15.0,-19.40625,-4.46875,14.9375,-19.40625,True,4.0,2.0,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SO,B,B,7.59375,16.0,-8.40625,7.78125,15.875,-8.09375,True,12.0,2.0,0.3125
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SS,B,B,-0.86328125,15.5625,-16.42578125,-0.6796875,15.625,-16.3046875,True,94.0,2.0,0.12109375
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OO,A,A,17.625,6.6875,10.9375,17.875,7.1875,10.6875,True,4.0,32.0,0.25
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OS,B,B,-5.28125,16.0,-21.28125,-5.25,16.0,-21.25,True,2.0,0.0,0.03125
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SO,B,B,-1.90625,15.5625,-17.46875,-1.6328125,15.9375,-17.5703125,True,70.0,12.0,0.1015625
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SS,B,B,0.953125,17.875,-16.921875,1.0234375,17.875,-16.8515625,True,36.0,0.0,0.0703125
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OO,A,A,14.75,-3.03125,17.78125,14.6875,-2.9375,17.625,True,2.0,12.0,0.15625
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OS,B,B,-7.0625,13.25,-20.3125,-7.0625,13.25,-20.3125,True,0.0,0.0,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SO,B,B,-4.125,13.125,-17.25,-4.0625,12.9375,-17.0,True,4.0,6.0,0.25
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SS,A,A,13.5,-1.1640625,14.6640625,13.5625,-1.2734375,14.8359375,True,2.0,28.0,0.171875
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OO,A,A,15.0,-2.234375,17.234375,14.8125,-2.359375,17.171875,True,6.0,16.0,0.0625
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OS,B,B,-6.5625,15.25,-21.8125,-6.65625,15.25,-21.90625,True,6.0,0.0,0.09375
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SO,B,B,-2.171875,15.75,-17.921875,-1.9296875,16.0,-17.9296875,True,31.0,8.0,0.0078125
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SS,B,B,2.078125,16.875,-14.796875,2.375,17.125,-14.75,True,38.0,4.0,0.046875
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OO,A,A,14.5625,-2.0,16.5625,14.6875,-2.21875,16.90625,True,4.0,28.0,0.34375
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OS,B,B,-6.75,14.3125,-21.0625,-6.625,14.25,-20.875,True,8.0,2.0,0.1875
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SO,B,B,5.3125,17.25,-11.9375,4.84375,17.125,-12.28125,True,30.0,2.0,0.34375
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SS,A,A,16.25,6.9375,9.3125,16.625,7.96875,8.65625,True,6.0,66.0,0.65625
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OO,A,A,14.125,-3.1875,17.3125,14.1875,-3.328125,17.515625,True,2.0,18.0,0.203125
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OS,B,B,-7.125,12.75,-19.875,-6.875,12.8125,-19.6875,True,16.0,2.0,0.1875
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SO,B,B,2.40625,16.625,-14.21875,2.71875,16.75,-14.03125,True,40.0,2.0,0.1875
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SS,B,B,11.75,16.75,-5.0,11.75,16.625,-4.875,True,0.0,2.0,0.125
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OO,A,A,14.6875,-0.953125,15.640625,14.875,-0.90234375,15.77734375,True,6.0,26.0,0.13671875
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OS,B,B,-7.21875,15.0625,-22.28125,-6.59375,15.5,-22.09375,True,40.0,14.0,0.1875
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SO,B,B,8.4375,15.8125,-7.375,8.75,15.8125,-7.0625,True,10.0,0.0,0.3125
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SS,B,B,0.859375,17.75,-16.890625,1.015625,17.75,-16.734375,True,80.0,0.0,0.15625
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OO,A,A,14.9375,-2.53125,17.46875,14.875,-2.71875,17.59375,True,2.0,24.0,0.125
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OS,B,B,-6.65625,14.625,-21.28125,-6.75,14.5625,-21.3125,True,6.0,2.0,0.03125
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SO,B,B,-5.1875,14.0,-19.1875,-5.28125,13.9375,-19.21875,True,6.0,2.0,0.03125
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SS,B,B,9.875,18.25,-8.375,9.8125,18.125,-8.3125,True,2.0,2.0,0.0625
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OO,A,A,16.875,1.90625,14.96875,16.625,2.265625,14.359375,True,4.0,92.0,0.609375
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OS,B,B,-5.0625,15.9375,-21.0,-5.03125,16.0,-21.03125,True,2.0,2.0,0.03125
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SO,B,B,1.3828125,15.8125,-14.4296875,1.9375,16.125,-14.1875,True,142.0,10.0,0.2421875
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SS,B,B,-1.609375,16.5,-18.109375,-1.5859375,16.75,-18.3359375,True,6.0,4.0,0.2265625
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OO,A,A,14.625,-2.0,16.625,14.5,-1.828125,16.328125,True,4.0,22.0,0.296875
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OS,B,B,-6.375,15.4375,-21.8125,-6.84375,15.125,-21.96875,True,30.0,10.0,0.15625
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SO,B,B,-0.8203125,15.0625,-15.8828125,-0.97265625,15.25,-16.22265625,True,78.0,6.0,0.33984375
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SS,B,B,7.53125,18.625,-11.09375,7.21875,18.75,-11.53125,True,20.0,2.0,0.4375
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OO,A,A,15.3125,-2.578125,17.890625,15.4375,-2.25,17.6875,True,4.0,42.0,0.203125
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OS,B,B,-3.6875,15.375,-19.0625,-3.34375,15.5625,-18.90625,True,44.0,6.0,0.15625
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SO,B,B,-3.328125,14.75,-18.078125,-3.34375,14.9375,-18.28125,True,2.0,6.0,0.203125
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SS,B,B,1.5390625,17.375,-15.8359375,1.2421875,17.375,-16.1328125,True,76.0,0.0,0.296875
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OO,A,A,14.625,-1.28125,15.90625,14.6875,-1.515625,16.203125,True,2.0,60.0,0.296875
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OS,B,B,-7.4375,15.1875,-22.625,-7.4375,15.1875,-22.625,True,0.0,0.0,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SO,A,A,13.6875,11.6875,2.0,13.5625,11.5625,2.0,True,4.0,4.0,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SS,B,B,-2.640625,14.875,-17.515625,-2.65625,14.875,-17.53125,True,2.0,0.0,0.015625
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OO,A,A,19.625,11.9375,7.6875,19.875,11.25,8.625,True,4.0,22.0,0.9375
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OS,B,B,-3.0625,17.125,-20.1875,-3.015625,17.375,-20.390625,True,6.0,4.0,0.203125
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SO,B,B,-1.3359375,16.125,-17.4609375,-1.296875,16.125,-17.421875,True,10.0,0.0,0.0390625
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SS,B,B,3.78125,18.875,-15.09375,4.46875,19.125,-14.65625,True,88.0,4.0,0.4375
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OO,A,A,15.5,-3.265625,18.765625,15.5625,-3.015625,18.578125,True,2.0,32.0,0.1875
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OS,B,B,-5.59375,14.5625,-20.15625,-5.5,14.6875,-20.1875,True,6.0,4.0,0.03125
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SO,A,A,12.9375,11.875,1.0625,13.375,10.875,2.5,True,14.0,32.0,1.4375
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SS,B,B,-1.734375,15.4375,-17.171875,-1.65625,15.5625,-17.21875,True,20.0,4.0,0.046875
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OO,A,A,14.875,-1.9921875,16.8671875,14.75,-2.0,16.75,True,4.0,2.0,0.1171875
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OS,B,B,-5.5625,15.625,-21.1875,-5.40625,15.8125,-21.21875,True,10.0,6.0,0.03125
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SO,B,B,-2.015625,14.25,-16.265625,-1.796875,14.375,-16.171875,True,28.0,4.0,0.09375
