source_group_id,cell,base_pred,hook_passive_pred,label_match,base_d_raw,hook_passive_d_raw,d_raw_abs_diff
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SS,B,B,True,-15.8359375,-15.8359375,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OO,A,A,True,15.90625,15.90625,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OS,B,B,True,-22.625,-22.625,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SO,A,A,True,2.0,2.0,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SS,B,B,True,-17.515625,-17.515625,0.0
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OO,A,A,True,7.6875,7.6875,0.0
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OS,B,B,True,-20.1875,-20.1875,0.0
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SO,B,B,True,-17.4609375,-17.4609375,0.0
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SS,B,B,True,-15.09375,-15.09375,0.0
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OO,A,A,True,18.765625,18.765625,0.0
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OS,B,B,True,-20.15625,-20.15625,0.0
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SO,A,A,True,1.0625,1.0625,0.0
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SS,B,B,True,-17.171875,-17.171875,0.0
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OO,A,A,True,16.8671875,16.8671875,0.0
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OS,B,B,True,-21.1875,-21.1875,0.0
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SO,B,B,True,-16.265625,-16.265625,0.0
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SS,B,B,True,-16.40625,-16.40625,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OO,A,A,True,15.6796875,15.6796875,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OS,B,B,True,-20.375,-20.375,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SO,B,B,True,-17.453125,-17.453125,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SS,B,B,True,-17.90625,-17.90625,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OO,A,A,True,17.5625,17.5625,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OS,B,B,True,-19.6875,-19.6875,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SO,B,B,True,-16.5625,-16.5625,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SS,B,B,True,-16.125,-16.125,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OO,A,A,True,15.705078125,15.705078125,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OS,B,B,True,-18.171875,-18.171875,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SO,A,A,True,0.1875,0.1875,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SS,A,A,True,13.921875,13.921875,0.0
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OO,A,A,True,16.90625,16.90625,0.0
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OS,B,B,True,-22.71875,-22.71875,0.0
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SO,B,B,True,-4.1875,-4.1875,0.0
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SS,B,B,True,-14.78125,-14.78125,0.0
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OO,A,A,True,17.984375,17.984375,0.0
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OS,B,B,True,-20.3125,-20.3125,0.0
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SO,B,B,True,-9.59375,-9.59375,0.0
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SS,B,B,True,-12.5,-12.5,0.0
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OO,A,A,True,15.578125,15.578125,0.0
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OS,B,B,True,-20.9375,-20.9375,0.0
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SO,B,B,True,-17.171875,-17.171875,0.0
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SS,B,B,True,-11.8125,-11.8125,0.0
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OO,A,A,True,16.5625,16.5625,0.0
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OS,B,B,True,-21.84375,-21.84375,0.0
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SO,B,B,True,-15.498291015625,-15.498291015625,0.0
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SS,B,B,True,-18.04296875,-18.04296875,0.0
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OO,A,A,True,15.564453125,15.564453125,0.0
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OS,B,B,True,-19.9375,-19.9375,0.0
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SO,B,B,True,-17.109375,-17.109375,0.0
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SS,B,B,True,-13.859375,-13.859375,0.0
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OO,A,A,True,17.84375,17.84375,0.0
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OS,B,B,True,-24.03125,-24.03125,0.0
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SO,B,B,True,-8.71875,-8.71875,0.0
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SS,B,B,True,-16.390625,-16.390625,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OO,A,A,True,16.756591796875,16.756591796875,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OS,B,B,True,-20.40625,-20.40625,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SO,B,B,True,-15.5703125,-15.5703125,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SS,B,B,True,-10.65625,-10.65625,0.0
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OO,A,A,True,16.703125,16.703125,0.0
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OS,B,B,True,-20.65625,-20.65625,0.0
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SO,B,B,True,-16.453125,-16.453125,0.0
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SS,A,A,True,1.125,1.125,0.0
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OO,A,A,True,15.796875,15.796875,0.0
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OS,B,B,True,-21.75,-21.75,0.0
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SO,B,B,True,-17.359375,-17.359375,0.0
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SS,B,B,True,-15.998046875,-15.998046875,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OO,A,A,True,17.171875,17.171875,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OS,B,B,True,-22.8125,-22.8125,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SO,B,B,True,-16.0703125,-16.0703125,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SS,B,B,True,-17.15234375,-17.15234375,0.0
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OO,A,A,True,14.328125,14.328125,0.0
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OS,B,B,True,-21.25,-21.25,0.0
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SO,B,B,True,-18.25,-18.25,0.0
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SS,B,B,True,-11.84375,-11.84375,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OO,A,A,True,16.9462890625,16.9462890625,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OS,B,B,True,-21.4375,-21.4375,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SO,B,B,True,-18.09375,-18.09375,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SS,A,A,True,11.75,11.75,0.0
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OO,A,A,True,18.125,18.125,0.0
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OS,B,B,True,-19.96875,-19.96875,0.0
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SO,B,B,True,-0.375,-0.375,0.0
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SS,B,B,True,-5.3125,-5.3125,0.0
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OO,A,A,True,15.30078125,15.30078125,0.0
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OS,B,B,True,-22.65625,-22.65625,0.0
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SO,B,B,True,-13.84375,-13.84375,0.0
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SS,B,B,True,-19.0625,-19.0625,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OO,A,A,True,16.5234375,16.5234375,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OS,B,B,True,-21.875,-21.875,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SO,B,B,True,-19.25,-19.25,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SS,A,A,True,15.32421875,15.32421875,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OO,A,A,True,15.44921875,15.44921875,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OS,B,B,True,-21.375,-21.375,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SO,B,B,True,-19.328125,-19.328125,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SS,B,B,True,-14.75,-14.75,0.0
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OO,A,A,True,18.203125,18.203125,0.0
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OS,B,B,True,-22.25,-22.25,0.0
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SO,B,B,True,-14.6796875,-14.6796875,0.0
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SS,B,B,True,-16.740234375,-16.740234375,0.0
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OO,A,A,True,16.19140625,16.19140625,0.0
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OS,B,B,True,-22.15625,-22.15625,0.0
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SO,B,B,True,-19.625,-19.625,0.0
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SS,A,A,True,12.0,12.0,0.0
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OO,A,A,True,15.9375,15.9375,0.0
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OS,B,B,True,-21.4375,-21.4375,0.0
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SO,B,B,True,-19.0625,-19.0625,0.0
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SS,B,B,True,-0.75,-0.75,0.0
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OO,A,A,True,17.4609375,17.4609375,0.0
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OS,B,B,True,-19.84375,-19.84375,0.0
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SO,B,B,True,-16.5859375,-16.5859375,0.0
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SS,B,B,True,-12.90625,-12.90625,0.0
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OO,A,A,True,16.859375,16.859375,0.0
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OS,B,B,True,-19.53125,-19.53125,0.0
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SO,B,B,True,-17.53125,-17.53125,0.0
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SS,B,B,True,-14.6171875,-14.6171875,0.0
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OO,A,A,True,17.4296875,17.4296875,0.0
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OS,B,B,True,-22.34375,-22.34375,0.0
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SO,B,B,True,-18.0625,-18.0625,0.0
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SS,B,B,True,-15.5703125,-15.5703125,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OO,A,A,True,18.046875,18.046875,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OS,B,B,True,-21.1875,-21.1875,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SO,B,B,True,-19.59375,-19.59375,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SS,B,B,True,-17.14453125,-17.14453125,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OO,A,A,True,15.359375,15.359375,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OS,B,B,True,-20.6875,-20.6875,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SO,B,B,True,-18.203125,-18.203125,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SS,A,A,True,11.0,11.0,0.0
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OO,A,A,True,16.6484375,16.6484375,0.0
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OS,B,B,True,-22.25,-22.25,0.0
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SO,B,B,True,-15.4140625,-15.4140625,0.0
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SS,B,B,True,-11.28125,-11.28125,0.0
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OO,A,A,True,16.09375,16.09375,0.0
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OS,B,B,True,-21.3125,-21.3125,0.0
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SO,B,B,True,-21.1875,-21.1875,0.0
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SS,A,A,True,11.59375,11.59375,0.0
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OO,A,A,True,16.46875,16.46875,0.0
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OS,B,B,True,-21.25,-21.25,0.0
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SO,B,B,True,-18.734375,-18.734375,0.0
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SS,B,B,True,-12.53125,-12.53125,0.0
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OO,A,A,True,13.703125,13.703125,0.0
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OS,B,B,True,-16.625,-16.625,0.0
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SO,B,B,True,-17.7578125,-17.7578125,0.0
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SS,A,A,True,16.265625,16.265625,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OO,A,A,True,14.8671875,14.8671875,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OS,B,B,True,-20.4375,-20.4375,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SO,B,B,True,-20.53125,-20.53125,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SS,A,A,True,12.5,12.5,0.0
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OO,A,A,True,15.171875,15.171875,0.0
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OS,B,B,True,-21.75,-21.75,0.0
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SO,B,B,True,-14.546875,-14.546875,0.0
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SS,B,B,True,-13.359375,-13.359375,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OO,A,A,True,15.984375,15.984375,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OS,B,B,True,-21.84375,-21.84375,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SO,B,B,True,-19.875,-19.875,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SS,A,A,True,0.5,0.5,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OO,A,A,True,16.484375,16.484375,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OS,B,B,True,-20.5625,-20.5625,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SO,B,B,True,-18.125,-18.125,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SS,B,B,True,-11.5,-11.5,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OO,A,A,True,17.5625,17.5625,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OS,B,B,True,-14.810546875,-14.810546875,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SO,B,B,True,-9.03125,-9.03125,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SS,A,A,True,15.912109375,15.912109375,0.0
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OO,A,A,True,16.9140625,16.9140625,0.0
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OS,B,B,True,-22.59375,-22.59375,0.0
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SO,B,B,True,-15.265625,-15.265625,0.0
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SS,B,B,True,-18.140625,-18.140625,0.0
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OO,A,A,True,17.125,17.125,0.0
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OS,B,B,True,-21.375,-21.375,0.0
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SO,B,B,True,-19.625,-19.625,0.0
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SS,B,B,True,-12.03125,-12.03125,0.0
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OO,A,A,True,16.765625,16.765625,0.0
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OS,B,B,True,-22.46875,-22.46875,0.0
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SO,B,B,True,-21.53125,-21.53125,0.0
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SS,A,A,True,12.203125,12.203125,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OO,A,A,True,17.5625,17.5625,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OS,B,B,True,-22.5,-22.5,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SO,B,B,True,-14.625,-14.625,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SS,B,B,True,-19.21875,-19.21875,0.0
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OO,A,A,True,15.8984375,15.8984375,0.0
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OS,B,B,True,-20.90625,-20.90625,0.0
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SO,B,B,True,-15.984375,-15.984375,0.0
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SS,B,B,True,-15.51953125,-15.51953125,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OO,A,A,True,16.734375,16.734375,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OS,B,B,True,-23.0625,-23.0625,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SO,B,B,True,-11.34375,-11.34375,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SS,B,B,True,-17.3984375,-17.3984375,0.0
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OO,A,A,True,17.796875,17.796875,0.0
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OS,B,B,True,-22.0,-22.0,0.0
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SO,B,B,True,-16.734375,-16.734375,0.0
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SS,B,B,True,-15.28125,-15.28125,0.0
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OO,A,A,True,12.34375,12.34375,0.0
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OS,B,B,True,-19.46875,-19.46875,0.0
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SO,B,B,True,-11.59375,-11.59375,0.0
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SS,B,B,True,-8.5,-8.5,0.0
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OO,A,A,True,14.89453125,14.89453125,0.0
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OS,B,B,True,-19.84375,-19.84375,0.0
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SO,B,B,True,-15.9140625,-15.9140625,0.0
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SS,A,A,True,7.125,7.125,0.0
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OO,A,A,True,14.890625,14.890625,0.0
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OS,B,B,True,-22.5625,-22.5625,0.0
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SO,B,B,True,-16.515625,-16.515625,0.0
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SS,B,B,True,-11.8125,-11.8125,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OO,A,A,True,16.859375,16.859375,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OS,B,B,True,-21.25,-21.25,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SO,A,A,True,3.75,3.75,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SS,B,B,True,-16.6875,-16.6875,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OO,A,A,True,13.03125,13.03125,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OS,B,B,True,-21.46875,-21.46875,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SO,B,B,True,-20.03125,-20.03125,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SS,B,B,True,-17.73046875,-17.73046875,0.0
